song_title,spotify_id,artist,year,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,word_count,reading_ease,polarity,subjectivity,followers,listeners,play_count,is_winner,is_nominee,winner_score,weight
Black Cat,4tYpYYoOI7WDxbCnPninwE,Janet Jackson,1990,40,pop,0.709,0.912,4,-7.157,0,0.0439,0.131,0.00142,0.213,0.655,114.964,290573,4,311,91.78,0.049185464,0.614223058,228367,53188,183428,0,0,0,{0.013385702}
Escapade,5HAv1Ckfe50DUjv8ghwTrz,Janet Jackson,1990,51,pop,0.815,0.944,1,-6.698,1,0.0513,0.0264,0.00038,0.181,0.681,115.219,283934,4,342,81.29,0.084259259,0.526851852,228367,82586,306029,0,0,0,{0.013385702}
Rhythm Nation,4nTYxxF8iWBq54LO3dBUie,Janet Jackson,1990,47,pop,0.637,0.933,1,-7.756,1,0.071,0.0566,0.093,0.561,0.689,109.111,330933,4,370,89.75,0.148771121,0.496620584,228367,69676,289953,0,0,0,{0.013385702}
Everything,6Bv2bQvYZDJLVlMPbmuFQm,Jody Watley,1990,32,soul,0.584,0.683,0,-8.756,1,0.0318,0.347,0.000931,0.248,0.574,164.094,256507,4,229,87.72,0.015384615,0.525,6492,14776,34089,0,0,0,{0.013385702}
Rub You The Right Way,40xz60ciGIpsRtDqRfPKBE,Johnny Gill,1990,51,rnb,0.668,0.871,10,-6.922,1,0.0461,0.0204,0.00265,0.335,0.849,111.877,332307,4,459,98.21,0.21110119,0.634791667,33209,52472,123708,0,0,0,{0.013385702}
Blaze Of Glory,1wmaAfrbe1JLiyt7SpZeQU,Jon Bon Jovi,1990,31,rock,0.51,0.51,3,-9.705,0,0.0293,0.143,0,0.0479,0.309,140.156,341667,4,357,107.69,0.135470085,0.415811966,51704,99341,331982,0,0,0,{0.013385702}
Make You Sweat,02UYYPOGSBXxGEMce927XV,Keith Sweat,1990,57,Hip-Hop,0.712,0.511,9,-8.753,0,0.0297,0.397,0,0.483,0.424,117.896,251760,4,300,104.64,0.16015873,0.479603175,108226,4987,13629,0,0,0,{0.013385702}
Forever,4zXOUCBRI3DcPboKXZeFu5,Kiss,1990,47,classic_rock,0.659,0.338,6,-7.089,1,0.0277,0.828,0,0.104,0.237,144.887,245787,4,246,84.68,0.152777778,0.565972222,549458,141307,795994,0,0,0,{0.013385702}
Tic-Tac-Toe,4WqIpnqW9EvBXlT4jJFa0M,Kyper,1990,20,rap,0.808,0.912,7,-5.277,1,0.149,0.00427,0.0853,0.315,0.402,125.812,383427,4,598,114.12,0.067441421,0.560232426,270,344,686,0,0,0,{0.013385702}
Dont Know Much,38I0z6FhSW6xailUkpAyZp,Linda Ronstadt and Aaron Neville,1990,24,pop,0.247,0.181,1,-15.072,1,0.0393,0.923,7.89E-05,0.0925,0.297,67.467,219640,4,?,?,?,?,?,36253,138734,0,0,0,{0.013385702}
Sending All My Love,6zNPPFFrxmhpTQejOn1Wm1,Linear,1990,39,pop,0.703,0.517,7,-13.644,1,0.0529,0.000407,0.0969,0.0963,0.761,104.833,234067,4,273,95.17,0.43968254,0.602645503,32,6828,29063,0,0,0,{0.013385702}
All Around The World,4oDE2kdP0JksBFuvMNZYyS,Lisa Stansfield,1990,59,pop,0.436,0.914,1,-4.608,1,0.192,0.552,1.68E-06,0.0876,0.75,101.211,265760,4,437,101.59,-0.027631579,0.340350877,35351,143824,479918,0,0,0,{0.013385702}
Just Between You And Me,1fMvhGvNGrumP5MKKDf61e,Lou Gramm,1990,37,classic_rock,0.742,0.753,0,-5.782,1,0.0262,0.143,3.81E-05,0.123,0.882,121.519,290760,4,300,87.72,0.04047619,0.601190476,2765,19186,55007,0,0,0,{0.013385702}
Here And Now,1k2AyzI8PYSIASKaMK5CFp,Luther Vandross,1990,52,soul,0.578,0.405,7,-9.178,1,0.0262,0.531,0,0.0886,0.231,75.08,322760,4,254,98.21,0.361884236,0.491194581,164806,71993,203593,0,0,0,{0.013385702}
Have You Seen Her,2lvk6CUSHz4j8huQ25gH54,M.C. Hammer,1990,40,soul,0.775,0.378,6,-14.892,0,0.102,0.207,5.30E-06,0.107,0.851,144.16,282800,4,?,?,?,?,54833,17341,44412,0,0,0,{0.013385702}
U Cant Touch This,1B75hgRqe7A4fwee3g3Wmu,M.C. Hammer,1990,70,Hip-Hop,0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.863,133.148,257360,4,?,?,?,?,54833,500948,1902785,0,1,0.2,{0.013385702}
Vogue,27QvYgBk0CHOVHthWnkuWt,Madonna,1990,64,pop,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.325,115.998,316813,4,421,89.75,0.236130536,0.560606061,1120183,332750,2122029,0,0,0,{0.013385702}
Love Takes Time,48l7PNpT2fBoT4cdLW6EzP,Mariah Carey,1990,49,pop,0.602,0.338,11,-12.371,1,0.0293,0.727,0,0.0849,0.265,126.232,229227,4,223,99.23,-0.060740741,0.495185185,859416,73387,354060,0,0,0,{0.013385702}
Vision Of Love,0gLQ6jhJsyYfl7PrD1RZ7X,Mariah Carey,1990,52,pop,0.256,0.463,5,-10.959,1,0.0382,0.442,0,0.121,0.371,205.362,209293,3,203,90.77,0.388518519,0.634814815,859416,126957,659837,0,1,0.2,{0.013385702}
Close To You,680kMGV6szhTiZbHRr3vLi,Maxi Priest,1990,53,reggae,0.762,0.646,10,-8.69,0,0.092,0.0105,2.14E-06,0.0406,0.82,95.992,330080,4,497,97.2,0.171260684,0.541559829,17465,66196,224201,0,0,0,{0.013385702}
Mentirosa,3P6fS71hWhZvOnnxQojJ0Z,Mellow Man Ace,1990,46,Hip-Hop,0.966,0.505,1,-14.762,1,0.111,0.0678,0,0.197,0.836,113.592,258533,4,578,88.74,?,?,1357,6225,16734,0,0,0,{0.013385702}
When Im Back On My Feet Again,5aeaJHG79NNGwShdDkMgvD,Michael Bolton,1990,33,pop,0.325,0.356,5,-6.733,1,0.0276,0.806,0,0.109,0.127,152.2,227880,4,237,105.66,0.127160494,0.390123457,132345,17111,49253,0,0,0,{0.013385702}
How Am I Supposed To Live Without You,19us48grixRwQkw1oRCFbp,Michael Bolton,1990,62,pop,0.539,0.592,10,-7.198,1,0.0269,0.146,0,0.15,0.189,140.538,253987,4,269,96.18,0.128063973,0.462037037,132345,90478,304280,0,0,0,{0.013385702}
How Can We Be Lovers,1VoiDWjhGwHHvqZvh5q1Hw,Michael Bolton,1990,46,pop,0.352,0.867,0,-4.379,0,0.0452,0.0892,0,0.153,0.668,205.832,234840,4,400,103.63,0.299801587,0.604315476,132345,42561,145806,0,0,0,{0.013385702}
No More Lies,1Oz5bcZyzhiaEa3F06EiPY,Michelle,1990,37,rnb,0.834,0.871,10,-6.972,0,0.0821,0.15,0.0721,0.287,0.824,110.294,225840,4,?,?,?,?,5728,9475,23536,0,0,0,{0.013385702}
All Or Nothing,47fGEnnyxCNZfrPf8LXm7z,Milli Vanilli,1990,33,pop,0.804,0.49,10,-14.965,0,0.0842,0.00243,0.118,0.298,0.4,97.932,388427,4,390,95.17,0.243409864,0.535969388,20245,8191,20347,0,0,0,{0.013385702}
Without You,2zjvTdpUoMpxNIY6e7jKOi,Motley Crue,1990,44,rock,0.524,0.759,5,-4.152,1,0.0286,0.00622,5.65E-05,0.0652,0.276,118.001,270187,4,259,99.23,-0.038164251,0.445410628,317222,128785,539202,0,0,0,{0.013385702}
(Cant Live Without Your) Love And Affection,2nnXMX3TFq0lpbovQ1b16q,Nelson,1990,33,rock,0.549,0.786,1,-9.884,1,0.0362,0.0696,0,0.0875,0.814,121.4,236000,4,309,85.69,0.277688172,0.538082437,208759,16432,62977,0,0,0,{0.013385702}
This Ones For The Children,78bDGxqn2KF2VU1G3Kz6J0,New Kids On The Block,1990,29,pop,0.594,0.421,7,-13.707,0,0.0312,0.198,0,0.0832,0.649,74.041,238467,4,173,87.72,0.33,0.72,78887,10711,26162,0,0,0,{0.013385702}
Step By Step,6J6RWKCPN5RFKHUKEUFjxS,New Kids On The Block,1990,57,pop,0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69E-06,0.161,0.882,125.347,267293,4,340,103.63,0.297433036,0.279047619,78887,86544,279664,0,0,0,{0.013385702}
Oh Girl,2xCo5P6XVhoP79JYDT761r,Paul Young,1990,34,pop,0.587,0.417,9,-11.678,1,0.0322,0.353,0,0.0952,0.474,135.92,214867,4,1,?,0,0,31230,25852,63761,0,0,0,{0.013385702}
(Its Just) The Way That You Love Me,6Nhs6L8PrcHAcjVQJu1DHn,Paula Abdul,1990,0,pop,0.829,0.853,1,-6.224,1,0.0409,0.178,0.0132,0.0962,0.637,120.035,198933,4,390,106.67,0.469973545,0.644973545,29177,1058,3652,0,0,0,{0.013385702}
Opposites Attract,7z38bideBRvGAgjXe2SECm,Paula Abdul,1990,48,pop,0.783,0.842,1,-8.838,1,0.054,0.0337,2.57E-06,0.0473,0.933,117.79,263779,4,419,79.26,0.018546076,0.398291446,29177,80447,220861,0,0,0,{0.013385702}
Giving You The Benefit,2nNKXDFRz6cog1kolC3efq,Pebbles,1990,27,rnb,0.708,0.812,5,-10.465,0,0.0476,0.134,0.000984,0.115,0.935,103.076,341960,4,738,107.69,-0.124591503,0.569852941,5771,10911,26340,0,0,0,{0.013385702}
I Wish It Would Rain Down,7pJLv39T2zogTmKRJbx2lf,Phil Collins,1990,53,pop,0.529,0.474,8,-10.272,1,0.0282,0.318,0.0064,0.22,0.374,125.893,327827,4,263,111.07,-0.120448179,0.345238095,646600,161237,646148,0,0,0,{0.013385702}
Another Day In Paradise,3wNXqTMimmuTEj1iEPftC7,Phil Collins,1990,70,pop,0.792,0.411,5,-12.384,0,0.033,0.786,0.00212,0.0499,0.419,101.976,322173,4,286,86.71,0.02,0.5,646600,422184,2030484,1,1,1,{0.013385702}
Do You Remember,2bf8DEJ2nP5gwRAlU2ILLc,Phil Collins,1990,49,pop,0.677,0.374,5,-13.256,1,0.0258,0.164,0.00944,0.051,0.532,93.06,276000,4,262,90.77,0.241666667,0.675,646600,49325,167632,0,0,0,{0.013385702}
Something Happened On The Way To Heaven,2WE3PjAPesu0SCV6B0jT4Y,Phil Collins,1990,49,pop,0.678,0.714,5,-9.072,0,0.0274,0.269,0.0172,0.364,0.912,114.647,290933,4,368,104.64,0.034161491,0.508799172,646600,116988,461126,0,0,0,{0.013385702}
Unskinny Bop,1Z6lKdYhwp8WYoBqGCKxlM,Poison,1990,50,rock,0.573,0.924,1,-2.94,1,0.0426,0.0653,4.77E-06,0.107,0.652,92.234,228067,4,289,99.23,0.161801242,0.561801242,158156,121599,429959,0,0,0,{0.013385702}
Thieves In The Temple,66UeggWQ550Hs30rsDRaut,Prince,1990,0,funk,0.766,0.657,7,-12.072,0,0.0464,0.00559,0.236,0.062,0.745,129.745,209241,4,276,88.74,?,?,758933,77190,220654,0,0,0,{0.013385702}
Downtown Train,0c639r11FQKDFMmGfTRqOU,Rod Stewart,1990,35,rock,0.527,0.546,10,-9.676,1,0.032,0.0973,0.000105,0.121,0.28,114.975,279987,4,277,97.2,-0.012695707,0.473699495,331220,42536,152473,0,0,0,{0.013385702}
It Must Have Been Love,6kvoHl80mfCVTv7XnZkjQn,Roxette,1990,66,pop,0.52,0.652,5,-6.655,1,0.0274,0.34,5.49E-05,0.256,0.706,80.609,258787,4,308,101.26,0.43219697,0.576893939,258413,348430,1706562,0,0,0,{0.013385702}
Dangerous,756YOXmKh2iUnx33nAdfPf,Roxette,1990,46,pop,0.712,0.898,4,-4.893,1,0.0336,0.0485,7.76E-06,0.148,0.962,124.409,228867,4,293,96.18,-0.293616585,0.584729064,258413,105729,459176,0,0,0,{0.013385702}
Two To Make It Right,6GS6uE1vDmtzxO8GztAR2O,Seduction,1990,33,pop,0.78,0.612,0,-10.872,1,0.0409,0.216,0.00433,0.457,0.711,114.414,282267,4,442,105.66,0.156084656,0.483046737,129,8902,27886,0,0,0,{0.013385702}
Nothing Compares 2 U,3v26Zwq3GP26YOJx3QCpBg,Sinead OConnor,1990,21,pop,0.283,0.192,3,-11.796,1,0.0334,0.66,0.059,0.0854,0.0651,119.954,319795,4,208,89.75,0.096212121,0.590151515,97088,503140,2407072,0,1,0.2,{0.013385702}
I Remember You,3ZPCqx2W8U6lOS6hM5xSBR,Skid Row,1990,58,rock,0.477,0.704,0,-6.425,1,0.0273,0.000962,7.25E-05,0.194,0.475,88.218,314027,4,303,87.72,0.216149591,0.55462963,134393,201641,1300860,0,0,0,{0.013385702}
The Power,04Mh4OWSBUBn5Vpna4DXrA,Snap,1990,54,rock,0.752,0.729,1,-15.565,1,0.0443,0.0814,0.34,0.861,0.556,108.91,344307,4,547,88.74,0.023214286,0.405357143,33114,25166,90097,0,0,0,{0.013385702}
Back to Life (However Do You Want Me),7ELuWpsuVCRBnOR9ZAZKDp,Soul II Soul,1990,56,soul,0.819,0.611,7,-7.428,1,0.129,0.0673,7.70E-05,0.0477,0.666,101.001,232133,4,381,106.67,-0.010353535,0.146969697,19704,35727,107631,0,0,0,{0.013385702}
If Wishes Came True,5gAdATsfINRIljv4LbrKX2,Sweet Sensation,1990,29,pop,0.493,0.453,3,-10.878,1,0.0248,0.0944,0.00467,0.1,0.197,143.725,315160,4,276,88.74,0.265178571,0.521693122,2559,3695,12436,0,0,0,{0.013385702}
Love Will Lead You Back,4CyvKTtdLUiKAYnmMMPNIl,Taylor Dayne,1990,48,pop,0.555,0.388,1,-11.509,1,0.0268,0.213,0,0.0866,0.199,146.353,278533,4,297,97.2,0.206481481,0.460185185,19186,39295,115262,0,0,0,{0.013385702}
Ill Be Your Shelter,2kESL3CtcNIxrTNCDqesPI,Taylor Dayne,1990,32,pop,0.712,0.835,0,-8.426,1,0.0309,0.113,0.000214,0.0881,0.9,107.392,284373,4,372,98.21,0.315555556,0.608888889,19186,21527,53860,0,0,0,{0.013385702}
With Every Beat Of My Heart,75EWMglG5w7sNFnRpRTAHV,Taylor Dayne,1990,35,pop,0.764,0.835,5,-7.556,1,0.0324,0.0696,1.22E-05,0.0828,0.974,121.341,263040,4,289,87.72,0.35,0.485714286,19186,19775,44354,0,0,0,{0.013385702}
Get Up! (Before The Night Is Over),2MOOJh1xUgND4rLjB6h4jY,Technotronic,1990,39,electronic,0.794,0.731,6,-11.74,0,0.108,0.005,9.05E-05,0.0766,0.671,123.974,337093,4,237,105.66,0.01723356,0.317630385,24865,14179,34530,0,0,0,{0.013385702}
Pump Up The Jam,21qnJAMtzC6S5SESuqQLEK,Technotronic,1990,48,electronic,0.893,0.853,10,-9.171,0,0.0745,0.0164,1.77E-06,0.0512,0.706,124.608,320307,4,583,107.69,0.15625,0.5,24865,211617,724413,0,0,0,{0.013385702}
Love Song,6wvR0jv72FM0kwg1000cq9,Tesla,1990,51,rock,0.35,0.396,2,-6.949,1,0.0334,0.347,0.0379,0.132,0.329,80.487,323360,4,185,98.21,0.275859788,0.530540858,58715,90343,356135,0,0,0,{0.013385702}
Jerk Out,2QzLYgjE7zTj1lb6Wi1aPx,Time,1990,31,funk,0.792,0.897,9,-6.777,0,0.0537,0.0239,0.000999,0.0491,0.9,120.639,409333,4,577,98.21,-0.077075893,0.636349206,141268,855,1770,0,0,0,{0.013385702}
Free Fallin,5tVA6TkbaAH9QMITTQRrNv,Tom Petty,1990,64,classic_rock,0.63,0.449,5,-13.243,1,0.0252,0.219,0,0.0622,0.596,84.378,256000,4,159,88.74,0.194246032,0.702777778,168075,398685,1668537,0,0,0,{0.013385702}
Ill Be Your Everything,4K0fYuC7qJx5P7Yh0Ch2zo,Tommy Page,1990,32,pop,0.499,0.517,5,-9.044,1,0.0287,0.338,0,0.236,0.294,144.138,244840,4,327,97.2,0.280208333,0.414583333,1466,4195,13274,0,0,0,{0.013385702}
Ice Ice Baby,3XVozq1aeqsJwpXrEZrDJ9,Vanilla Ice,1990,70,rap,0.978,0.787,2,-2.79,1,0.0394,0.0023,4.60E-06,0.102,0.593,116.006,254467,4,612,90.77,-0.041566734,0.523951791,55474,364306,1184112,0,0,0,{0.013385702}
Release Me,1rIy3lkFJnMsTLZpxFmYU8,Wilson Phillips,1990,44,pop,0.724,0.471,0,-11.143,1,0.0358,0.448,2.50E-06,0.218,0.432,97.211,295693,4,320,89.75,0.107154195,0.456043084,27151,26554,80599,0,0,0,{0.013385702}
Hold On,4VZDv8sASBS8UruUBGTFdk,Wilson Phillips,1990,62,pop,0.679,0.657,5,-9.897,1,0.0255,0.4,0,0.0497,0.558,97.8,266867,4,395,99.23,0.354710145,0.519202899,27151,105560,432972,0,0,0,{0.013385702}
Everybody Plays The Fool,0LdOVtg4WgJNeQ9D95tdvP,Aaron Neville,1991,29,soul,0.799,0.464,10,-9.789,1,0.118,0.332,0.006,0.086,0.424,87.901,267840,4,265,78.25,-0.043492063,0.676984127,24933,11547,37832,0,0,0,{0.016325142}
Baby Baby,4HBvh8d07aKcqrBubN0W2t,Amy Grant,1991,59,pop,0.686,0.684,1,-5.189,1,0.037,0.0219,0,0.165,0.391,100.115,187493,4,258,89.75,0.4525,0.756944444,43934,?,?,0,1,0.2,{0.016325142}
Every Heartbeat,55lX3vm1G35mUpawXHK5Te,Amy Grant,1991,34,pop,0.648,0.89,2,-3.834,1,0.0429,0.288,0,0.119,0.793,126.956,213733,4,268,89.75,0.186666667,0.495701058,43934,18934,56690,0,0,0,{0.016325142}
Iesha,6wqqfVsedLcg6JEQFvMovB,Another Bad Creation,1991,36,rap,0.749,0.755,8,-8.13,1,0.149,0.0129,3.41E-06,0.0303,0.656,111.814,260400,4,367,96.18,0.150207431,0.476749639,2618,5525,17473,0,0,0,{0.016325142}
From A Distance,48eiLW57CqSmCYNZRM2J8M,Bette Midler,1991,46,pop,0.536,0.242,7,-11.716,1,0.0277,0.674,0,0.331,0.322,137.989,276346,4,222,88.74,0.071428571,0.371428571,56589,42297,150822,0,1,0.2,{0.016325142}
Strike It Up,6m8umBymc4gJQUDq8fFKgH,Black Box,1991,40,Disco,0.871,0.865,6,-7.692,0,0.0612,0.0101,0.000289,0.0686,0.911,118.392,298680,4,307,86.71,0.046031746,0.452777778,11478,45307,128373,0,0,0,{0.016325142}
Something To Talk About,6Ceejf3zBXvAhIY9DbP1Pr,Bonnie Raitt,1991,53,blues,0.795,0.64,1,-13.478,1,0.0294,0.0631,2.13E-06,0.0692,0.954,102.633,227573,4,163,89.75,0.165625,0.460416667,77129,91074,274479,0,1,0.2,{0.016325142}
Motownphilly,4wDSLkTUIpRsn3UbCzW9wV,Boyz II Men,1991,54,rnb,0.756,0.858,2,-9.649,1,0.0682,0.0171,2.17E-05,0.194,0.762,114.144,235320,4,300,106.67,-0.04537037,0.380787037,282267,79590,220659,0,0,0,{0.016325142}
(Everything I Do) I Do It For You,6eBK3edMW7bEzecF1eCezc,Bryan Adams,1991,59,rock,0.519,0.372,1,-12.635,1,0.0284,0.0816,4.67E-05,0.0652,0.281,131.227,394133,4,234,105.66,0.163333333,0.454166667,436790,277777,1209991,0,1,0.2,{0.016325142}
Cant Stop This Thing We Started,6O83X8zjAETDfBkHYvpWcA,Bryan Adams,1991,32,rock,0.542,0.884,9,-6.85,1,0.0418,0.034,0,0.455,0.548,113.019,269133,4,19,62.34,-0.3125,0.6875,436790,99253,350563,0,0,0,{0.016325142}
Gonna Make You Sweat (Everybody Dance Now),36rXHqN7D1ETFhyKXXKs4w,C+C Music Factory,1991,60,pop,0.557,0.74,6,-10.999,1,0.0879,0.0018,0.422,0.148,0.802,114.379,243693,4,468,82.31,0.107982388,0.478917379,11908,182809,545350,0,0,0,{0.016325142}
Here We Go,0whwYFXgGNg14O8hdHguzV,C+C Music Factory,1991,31,pop,0.449,0.931,6,-8.993,1,0.0648,0.0168,0.261,0.324,0.806,113.808,340627,4,772,100.24,0.210714367,0.424848109,11908,1196,3455,0,0,0,{0.016325142}
Things That Make You Go Hmmmm...,5EZJ2mJ2KTNs01n0cBR6lC,C+C Music Factory,1991,47,Hip-Hop,0.81,0.93,1,-7.464,1,0.0536,0.118,0.000102,0.357,0.97,113.334,321907,4,?,?,?,?,11908,1940,5800,0,0,0,{0.016325142}
Touch Me (All Night Long),4M47py84j3Fvm8F2llipkK,Cathy Dennis,1991,32,pop,0.661,0.727,10,-11.343,0,0.0343,0.00107,0.114,0.297,0.354,118.005,244640,4,265,99.23,0.075580998,0.531322625,3085,40438,111902,0,0,0,{0.016325142}
Too Many Walls,3uJBcTWsHWoxnUkrLOx4JP,Cathy Dennis,1991,28,pop,0.714,0.621,8,-9.963,1,0.0261,0.35,3.68E-05,0.0925,0.683,98.109,245200,4,302,95.17,0.136538462,0.438461538,3085,23943,69879,0,0,0,{0.016325142}
Just Another Dream,7f0tp6MJoOVBlij3XM2hMK,Cathy Dennis,1991,25,pop,0.681,0.746,8,-9.982,1,0.0394,0.0109,0.0364,0.0689,0.786,118.768,242933,4,353,87.72,0.392857143,0.476825397,3085,7991,30397,0,0,0,{0.016325142}
Where Does My Heart Beat Now,6pONsBNsDdUc4wYqsDYPo0,Celine Dion,1991,44,pop,0.529,0.743,10,-6.09,1,0.0317,0.691,1.17E-06,0.0844,0.548,74.04,273253,4,249,91.78,0.118290043,0.534126984,622871,30618,128652,0,0,0,{0.016325142}
The One And Only,2P6lURS2y0Hbks1hnHfm6G,Chesney Hawkes,1991,53,pop,0.689,0.779,4,-7.667,1,0.0303,0.166,0,0.39,0.712,119.96,224165,4,247,89.75,0.145238095,0.708333333,3634,72589,338614,0,0,0,{0.016325142}
I Wanna Sex You Up,07efOAoPwcRdd4W6gi8BRF,Color Me Badd,1991,57,rnb,0.557,0.628,2,-7.045,1,0.118,0.00415,1.67E-05,0.0467,0.481,201.915,238413,4,233,105.66,0.304144621,0.603527337,16587,93916,260680,0,0,0,{0.016325142}
I Adore Mi Amor,05R2lE5g9hnaSmxIrUl3C0,Color Me Badd,1991,40,pop,0.683,0.476,3,-9.995,0,0.027,0.243,0,0.0786,0.734,91.989,289200,4,249,88.74,0.5,0.576068376,16587,16234,39563,0,0,0,{0.016325142}
Temptation,6WCJyL4KetAqEZYhRq5S3f,Corina,1991,27,pop,0.609,0.771,7,-10.663,1,0.0428,0.000274,0.05,0.038,0.555,118.352,241533,4,274,99.23,0.101600592,0.599529126,1542,13918,34618,0,0,0,{0.016325142}
Summertime,5cFcWAWIcnV38t4YCWQiZZ,D.J. Jazzy Jeff and The Fresh Prince,1991,52,Hip-Hop,0.614,0.752,7,-6.271,1,0.0652,0.00328,0,0.379,0.452,95.018,237093,4,?,?,?,?,42153,164364,520872,0,0,0,{0.016325142}
High Enough,5t5rCnsgRBtcKqTB7SbD1Q,Damn Yankees,1991,50,rock,0.273,0.537,2,-9.612,1,0.0306,0.0241,0,0.0922,0.24,81.814,287320,4,177,88.74,0.205454545,0.497142857,12537,75741,314121,0,0,0,{0.016325142}
Groove Is In The Heart,2UVLuddklEVak5PXgC7baA,Deee-Lite,1991,62,pop,0.763,0.858,6,-4.669,0,0.0501,0.023,0.149,0.264,0.929,121.529,234293,4,196,99.23,0.314285714,0.642857143,16435,286151,1108913,0,0,0,{0.016325142}
I Touch Myself,6oNvmplQGUkmAh441Teows,Divinyls,1991,56,pop,0.66,0.711,5,-10.211,1,0.0334,0.181,7.47E-06,0.0647,0.718,109.328,227640,4,257,101.26,0.162121212,0.424242424,7702,151882,668546,0,0,0,{0.016325142}
Unbelievable,2ENmkocNNewTRbuNd6WJpR,EMF,1991,54,pop,0.637,0.849,1,-6.855,1,0.0362,0.000341,0.0386,0.141,0.93,104.074,209813,4,183,91.78,-0.022309028,0.454079861,9611,256051,946150,0,0,0,{0.016325142}
Ill Be There,3zX2ZUPo0M8EULGmYJ87C6,Escape Club,1991,28,pop,0.57,0.385,1,-12.027,0,0.0251,0.383,0.0012,0.0924,0.187,99.86,347867,4,253,100.24,0.05974026,0.511038961,1223,2178,8099,0,0,0,{0.016325142}
More Than Words,1gVgkQFOKa8Wc1HYsJtPdH,Extreme,1991,62,rock,0.615,0.129,6,-14.892,1,0.0286,0.468,0,0.114,0.269,91.769,334107,4,297,105.66,0.400275482,0.538292011,61326,411573,1995110,0,0,0,{0.016325142}
Hole Hearted,1cItNpcJskTVETprljc7HV,Extreme,1991,39,rock,0.407,0.743,6,-9.338,1,0.0458,0.198,0,0.08,0.681,203.548,219289,4,200,97.2,0.249206349,0.655555556,61326,57120,239029,0,0,0,{0.016325142}
Love Of A Lifetime,2kDH08boXJyhKMl5hnZbrE,Firehouse,1991,51,rock,0.469,0.498,1,-12.013,1,0.0311,0.000229,0.0033,0.0919,0.121,123.015,286533,4,147,83.66,0.285618086,0.612301587,30892,67349,242434,0,0,0,{0.016325142}
Freedom 90,1SKApv6ZfJ9bkUxeRObJEF,George Michael,1991,56,pop,0.676,0.873,5,-7.697,1,0.044,0.0991,1.44E-05,0.0541,0.824,91.77,388400,4,609,86.71,0.167470539,0.371691919,272545,104444,353721,0,0,0,{0.016325142}
Rico Suave,6FfdQJ9HJcJAvsPVIyoGZ5,Gerardo,1991,30,latin,0.803,0.805,2,-11.297,1,0.132,0.00847,5.40E-05,0.0597,0.425,105.931,291667,4,371,89.75,?,?,519117,11606,30687,0,0,0,{0.016325142}
Coming Out Of The Dark,0Fb6eQPsYcCABYtzDDymjE,Gloria Estefan,1991,28,pop,0.64,0.48,4,-9.722,1,0.0423,0.641,0,0.167,0.497,131.853,243933,4,308,96.18,0.179059829,0.588034188,106320,14720,43417,0,0,0,{0.016325142}
Now That We Found Love,1KONmY3enP3r3nIPQidWAy,Heavy D. and The Boyz,1991,47,Hip-Hop,0.747,0.693,0,-14.684,0,0.0678,0.039,0,0.194,0.687,119.949,258200,4,?,?,?,?,15415,67979,212149,0,0,0,{0.016325142}
I Cant Wait Another Minute,1CeGBbkJeKPojRmlo2gIwq,Hi-Five,1991,41,rnb,0.625,0.644,8,-8.801,1,0.0287,0.357,0,0.102,0.658,147.435,301640,4,410,87.72,0.195740741,0.395152116,16115,26065,55633,0,0,0,{0.016325142}
I Like The Way (The Kissing Game),0flZtKtmkZMNqFF7V7Yfmu,Hi-Five,1991,50,rnb,0.724,0.692,1,-5.109,1,0.0333,0.0595,0.0108,0.0316,0.722,104.086,350267,4,337,99.23,0.123160173,0.486724387,16115,48887,113387,0,0,0,{0.016325142}
Disappear,7rUQkEM99w0dNXlgwoPU5K,INXS,1991,33,rock,0.661,0.786,9,-6.146,1,0.0301,0.0147,0.0002,0.0997,0.882,125.266,246493,4,270,91.78,0.345,0.575,158589,112239,421611,0,0,0,{0.016325142}
Love Will Never Do (Without You),1SkJ8HjZUZRPYT3R2rh5sA,Janet Jackson,1991,44,pop,0.746,0.946,1,-8.809,1,0.0442,0.141,0.00465,0.458,0.52,103.179,350000,4,261,89.75,0.139861111,0.445,228367,65185,247286,0,0,0,{0.016325142}
Real Real Real,5gbPzqSC9MFfkeM3L06Imy,Jesus Jones,1991,27,indie,0.598,0.548,0,-13.098,1,0.0333,0.0542,0.000102,0.138,0.706,110.193,188773,4,241,104.64,0.267410714,0.374156746,5805,13606,31690,0,0,0,{0.016325142}
Right Here Right Now,3fcGGP62sllcNEhuFJVYeC,Jesus Jones,1991,46,indie,0.663,0.603,2,-13.564,1,0.0283,0.00928,2.12E-06,0.117,0.735,106.855,189328,4,191,84.68,0.222,0.48,5805,3,14,0,0,0,{0.016325142}
Romantic,1eDCizNe4EQMj7okkjIeXo,Karyn White,1991,26,soul,0.68,0.941,1,-7.509,0,0.0374,0.484,7.43E-05,0.0656,0.815,110.264,247160,4,392,90.77,0.1458061,0.525925926,9568,28447,69195,0,0,0,{0.016325142}
